Name,RT [min],c_19,c_36,c_73,c_25,c_70,c_31,c_47,c_33,c_7,c_23,c_67,c_49,c_57,c_30,c_48,c_64,c_40,c_43,c_44,c_32
799.5781_7.75,7.748,142.9824716,24.18956201,44.03252523,108.3474341,37.29966348,1296.176781,99.19573574,73.24501327,405.2326706,112.1655734,173.4989413,50.81963327,121.3709487,56.14932992,790.9896738,128.0997529,28.76582965,41.28648129,181.3101064,27.38507839
800.5760_7.18,7.175,1569.761547,290.0870124,561.2373456,2247.468966,423.6810557,4743.609816,2615.006754,203.1097818,3202.234927,1749.142803,1061.220687,741.9165302,3025.141914,99.80568318,3776.461572,985.430733,352.6763277,1239.803555,1706.333963,321.6853117
801.5275_8.40,8.4,242.5037639,378.5689956,304.4954691,821.9695631,281.2528496,1714.073557,472.7243871,189.2862149,691.7814542,547.691127,483.0664183,246.784692,1292.378065,193.672392,1285.650437,494.5134816,515.6261758,209.8736188,1022.724413,63.33110866
801.5885_7.60,7.6,2675.241492,833.9950138,923.1454619,7122.175798,1554.01236,18220.78614,4030.960542,441.4647332,12206.9775,5163.513046,3613.422176,1190.205806,11026.43344,249.5620339,12594.09949,3679.545188,364.456791,2395.631173,5091.521579,182.3604248
801.5924_7.61,7.606,2515.049742,883.8437312,783.845061,7597.958335,1468.000387,17374.41035,3882.100889,762.799571,10594.81426,4749.242046,3438.580077,2081.993148,6712.463865,646.0758635,11086.5244,3574.485615,898.2038028,3472.270956,4897.253735,294.0875339
803.4548_6.15,6.153,1475.800534,1876.412608,1678.728914,726.1613727,1209.75067,1758.325554,708.7159951,1371.033849,1016.108725,1257.541224,989.8282868,1831.652267,688.1764893,1245.851944,1619.689696,1379.244947,1066.085827,1861.126956,1030.846415,663.9746078
803.5435_8.52,8.523,1234.651028,1402.772084,1783.016144,494.3711424,628.6959184,4075.110899,310.9975796,541.9346047,2614.788079,1262.927071,1295.971806,876.416887,1470.821756,1011.325718,1521.164428,1629.135724,723.1812883,614.3006796,866.8745083,151.6033194
803.5441_8.85,8.847,9608.98246,11158.73965,10427.25781,7510.508039,6257.971113,19008.45316,6703.344373,3891.396876,22411.06815,12327.84565,10611.67796,8403.140981,13272.82644,6656.190224,13920.53415,9110.374562,9249.751324,8261.767568,10634.51049,3817.588988
803.5467_8.11,8.107,126.165273,204.165342,352.2405088,210.9384051,217.0936988,1109.529081,56.04794117,68.83222991,405.6757991,478.0635988,230.7829041,285.1016896,408.4143089,263.5933549,412.271166,448.0764839,74.77071343,210.934494,118.5783472,368.3005242
803.5478_8.51,8.505,722.2909239,682.5689101,614.5418202,48.77529107,468.6700408,1951.396031,349.3958887,295.9672904,2614.788079,1262.927071,1295.971806,876.416887,1470.821756,546.8243814,1521.164428,539.1804009,561.2387827,597.9950098,628.1087658,277.7182437
805.5474_6.71,6.709,1253.842069,750.7023688,1105.142792,2917.337211,289.6999661,8591.780448,1872.762636,496.3624005,7509.226537,1768.17501,1409.109293,395.3772568,2613.286805,415.2208241,10129.20166,869.8247803,315.8812817,1394.360194,939.005877,752.7542666
805.5519_6.71,6.71,571.1139062,135.4484659,317.7906615,640.405148,342.6308473,2081.97901,840.6023989,417.8720322,700.8443781,1286.437284,390.8140772,323.0865427,956.5808862,237.5202805,990.2294601,337.5240519,93.79028816,1013.420192,358.1090696,362.7350614
805.5594_9.25,9.251,3035.024382,2984.193645,3090.840839,3925.753859,1761.113937,6563.37354,1303.484071,2354.643766,8352.608989,5181.417463,3432.007812,2324.714977,5728.670131,1905.4009,6761.305068,4689.210892,6328.304462,2259.846463,5720.387991,2773.621581
805.5598_9.11,9.11,2953.886529,3390.144034,4686.701023,1660.969045,965.0564791,5114.489697,1242.475531,1610.806631,3179.078188,4134.175341,935.4394136,2883.828666,3258.952752,2426.28704,3220.904493,1990.950447,1956.243028,1244.837277,2963.680854,2607.430846
805.5622_8.71,8.708,58824.2661,53676.6849,30161.79529,43348.01233,40634.1993,69743.07626,32781.1581,30218.86715,40120.28326,78463.44834,50305.04224,42084.68596,47398.4727,40348.13182,77202.42403,85514.31789,36584.65613,35058.32409,37862.48637,32965.31281
805.5624_8.40,8.4,2192.83309,4178.411192,2950.247502,2311.921024,2559.88357,6870.269002,1409.926073,2643.489879,7587.248135,2775.704749,4793.014353,3218.166691,4023.822182,4257.017396,4695.163881,2907.648042,1735.110709,3733.704143,2287.643668,625.3652894
806.5665_8.37,8.365,1453.312584,524.0043942,2194.157417,1289.280773,1048.144106,3017.597523,538.8900139,755.3468192,2481.097197,1915.414598,1515.663064,779.6073144,1165.805696,1363.516515,1482.836545,1504.120031,574.0181704,1073.643439,1116.716444,115.0151839
807.5756_9.99,9.991,4690.898082,10577.83929,5997.005357,9571.930916,3945.172579,21495.83028,1564.65458,7694.186388,14448.01351,13765.3229,10201.91159,8985.187285,4773.897556,7663.175261,9994.382396,14778.35373,11376.37703,5813.018611,6343.494768,3424.360368
807.5770_8.97,8.971,15279.12953,12880.47929,22513.6767,13518.58484,9371.28087,35831.03179,14306.9357,14072.66813,33007.0717,28056.53223,17091.06346,15958.91321,21176.06877,19535.34865,17164.87089,32806.1495,12550.81167,13081.73407,12404.38239,15561.245
807.5771_8.79,8.789,1362.834608,988.3643742,605.4415323,488.006831,626.8454022,4246.336211,156.4222763,626.3605952,835.7219083,1188.225762,2812.535146,406.1257806,1244.698405,763.8298963,969.9810077,1052.965081,607.7151437,85.86244345,1159.103453,324.5560682
807.5781_9.23,9.229,5100.082399,3784.34905,1847.698629,2626.84581,1213.239165,13730.77522,807.0236228,1529.073686,7938.372299,5735.24269,2524.829871,881.3674485,6809.593247,3039.602197,6045.306329,1319.260134,5264.146796,962.2507408,5842.880918,1333.000574
807.5823_9.20,9.201,1501.604009,213.7421488,2964.373712,1614.672462,1502.742014,3829.404892,807.0236228,1890.389137,1394.393767,1266.279669,2524.829871,965.6656267,2360.855513,732.7488404,1254.740771,1319.260134,1249.553675,911.6356936,4039.766177,1333.000574
808.5788_9.21,9.211,3082.02371,2494.129107,2476.165721,3161.370035,631.1227879,3662.530729,520.1842472,626.7100401,4211.006825,4699.366176,1646.121227,752.4317586,6499.7535,977.2152151,3442.935909,3611.369579,2558.138159,492.787521,3422.154874,146.5356629
808.6454_10.03,10.033,1621.403669,1575.634679,1005.036732,489.6513474,634.0997516,1596.658832,221.4113363,651.4921593,4613.032155,2497.232051,1052.333769,1275.773834,720.6661464,206.5030199,803.0656309,1035.708358,557.1135015,673.408696,1631.801458,258.7350652
809.5914_10.89,10.89,506.0216349,1536.12681,1101.044435,1224.046583,99.79410008,4547.680142,107.0594099,314.550298,5175.846356,2062.292062,1868.58967,679.6018044,1889.310404,390.279379,1490.472399,1980.758334,1371.389053,274.7588109,1948.479803,164.0690002
809.5931_9.81,9.808,88674.57231,87019.64274,65668.49785,46607.13443,31085.47598,168605.8182,20110.509,41927.4214,124492.0942,138385.3151,42152.04016,44291.18959,54830.91542,48059.3783,76773.78024,76814.30778,53651.15502,32845.32964,67536.68796,17358.11175
809.5935_9.51,9.506,736.1380329,1393.164517,456.82779,448.3658331,293.6825876,1965.238066,222.0505062,187.0432249,1462.532159,682.9663804,481.9756726,216.36485,442.8583023,330.2967155,655.4266616,1406.922252,3740.31035,961.4940048,612.6542948,296.7047096
809.5986_9.36,9.364,1278.961298,1139.018332,788.1194208,1996.486121,580.0801567,3413.264852,599.8366077,1071.857943,3511.56536,1796.301019,1955.998034,1084.131893,3241.044835,1428.634609,2328.198964,1991.927528,859.6793187,883.9644021,1990.566384,1785.596891
810.4828_6.30,6.302,861.88303,690.637692,1043.166335,423.8419849,362.9117729,878.7098926,721.2243757,1330.028061,980.4341063,965.0360646,1550.875435,1127.810248,992.9727227,670.259048,821.4075476,1307.955476,992.7536937,402.9688447,1103.420046,1127.186398
810.5953_9.57,9.574,1857.667173,179.6467107,629.976291,375.5510695,189.0410758,2560.881683,84.81872383,123.068482,2260.601345,1860.060865,762.758597,495.543274,1882.001517,159.9311038,886.2142759,1399.974172,1265.558301,81.15077298,869.0016995,61.94413888
810.5969_9.35,9.351,368.0314667,686.6030246,772.7714474,498.9754948,679.7686555,6058.917571,225.2755656,493.0309164,2766.356989,1539.032874,877.841509,540.0437888,767.3968999,471.4032192,844.4641395,1003.751665,527.3746791,609.9138896,1187.071356,416.9680546
810.6621_11.02,11.016,14322.8514,17240.159,15672.45868,5043.225142,4122.341173,45540.55991,3272.361225,7078.051191,49881.12979,23525.80288,10962.05051,6762.565184,9394.299623,618.4428256,11355.06123,9501.931074,6098.868365,2128.057276,8324.753747,1240.963697
810.6666_11.02,11.022,6270.51505,9037.255178,9342.13532,4837.880705,4045.016017,14065.90343,3208.361558,6774.989171,16396.70843,7155.827479,2734.224396,3144.828683,8899.792875,5146.623161,10637.63301,7775.886906,5900.539548,7227.741966,10251.76029,3268.350809
811.4419_6.26,6.256,899.0072338,1401.825144,1345.547002,1184.439473,1044.646966,268.9223324,1299.393933,1982.154687,703.4852091,1474.81173,711.6700585,807.9653116,1300.584378,1160.861047,1114.114882,1770.96323,1479.131355,2125.055942,224.756579,854.285364
811.5345_6.72,6.72,2190.145832,836.7206023,1706.875371,1236.115248,116.5942492,6840.27798,1466.951438,431.5261515,4805.959977,2065.544289,1106.929917,710.277063,3370.813481,200.3405829,7865.550925,1940.100667,771.8309279,2229.190448,1661.434862,1040.234479
811.5356_7.10,7.103,220.1278022,674.0537702,113.1575591,1496.140784,260.1095793,1592.110314,1067.593899,789.4722282,8688.98181,1274.06525,941.3688812,315.8751125,2929.584626,843.5812586,4706.78244,475.6685958,292.6703167,369.0625184,162.9026699,377.5494517
811.5399_6.71,6.709,412.5112224,454.5482156,1054.249197,715.970126,103.2201089,1959.672371,1066.775812,399.0099144,3552.872785,1596.872849,1207.434156,431.9096584,465.8293481,177.3601779,3026.663512,1917.842946,749.5580151,827.1788014,1399.128209,363.5219105
811.6089_10.06,10.063,968.3948095,745.8757821,1912.559923,1197.51291,428.7143297,2535.935714,233.3196449,425.7633107,3511.970726,1520.820731,1126.237514,792.5172569,1383.281173,299.0192927,1031.886665,1772.206653,566.1696809,581.5627318,1254.820617,431.8928067
811.6092_10.32,10.324,20730.77004,15584.42867,10949.35203,26439.51081,8089.404784,153340.4603,2614.055834,7163.718363,59029.35869,23663.23801,19035.22529,6761.337737,18550.87798,9323.812159,20782.17279,15309.27436,28293.54745,6124.776415,27516.17324,2298.959662
811.6122_10.45,10.454,268.0617041,182.2658866,159.4038355,316.1181012,61.28157298,1308.460194,58.05813829,100.1629104,494.0197934,440.4319401,259.3144182,168.832992,298.8433332,72.86061521,235.9380728,202.4658275,277.2169706,45.61900166,313.2980085,65.86799355
811.6127_10.63,10.628,906.3219321,392.877638,397.6751801,959.810094,228.9861093,1680.285791,65.07566931,344.800893,2423.05769,778.0916553,488.6938369,379.3477804,1034.354271,580.3912468,722.5124491,462.4056283,766.8053197,265.5383938,763.2594983,137.2806841
811.6129_10.07,10.068,977.1780083,860.863671,1676.496045,1414.749922,709.0073551,2535.935714,128.6901375,613.6621055,2250.550562,1368.594692,1126.237514,1046.79575,959.2238431,681.8687135,571.7662206,1772.206653,1798.014195,733.8520886,2387.798613,888.1554072
811.6141_10.29,10.29,3135.73611,2385.497912,4288.414219,2145.698708,2960.806726,12593.60754,3229.549588,2213.331094,55080.03444,20894.74749,784.8624719,1674.51955,2126.878737,3372.654601,959.8733893,2149.546289,1798.014195,2800.214872,2387.798613,4382.889127
811.6153_10.40,10.395,1296.635246,507.2565669,292.4895313,2631.107559,2056.745584,1333.325226,105.5276377,2394.073151,344.5350766,1797.082214,2811.635351,1309.526144,1809.53725,2173.608223,3335.867388,2598.477676,1507.398658,281.6076903,2422.617983,280.4558731
812.6764_6.93,6.93,13642.35568,10563.24137,9468.277582,5969.328066,107.5795206,4356.051799,2301.192502,369.6824827,121.5199178,120.9520905,5231.839206,98.32840792,117.2324098,103.0684597,145.3868393,3954.193716,107.6242837,179.2279864,802.8352693,2741.321507
812.6768_7.19,7.186,8703.552491,2025.851274,8989.958357,10293.29244,3508.698087,11866.72993,19281.85342,3724.368157,24660.67266,5747.422088,8151.03606,1279.229377,5735.215917,1466.158888,7137.31467,5404.470309,10338.90381,18210.66671,4803.107633,15802.55495
812.6771_7.27,7.267,754.5611997,308.9431865,1200.058022,754.8390854,571.8370216,3575.873786,1801.165848,529.6267479,5931.239521,978.2344958,1420.710254,1187.382414,6413.199565,1027.874203,1722.223113,654.1873711,6101.869698,731.1037481,496.9494935,1830.6056
813.5513_6.63,6.631,3385.3772,502.8710414,703.6965433,4846.097415,934.2048992,3745.060301,3248.585657,416.853394,5443.954011,3415.567867,2147.052158,480.8803544,5708.19718,322.9139772,9227.27046,643.5355537,357.5747711,2712.36805,4102.161895,286.2701827
813.5526_7.18,7.184,361.3998586,1665.897586,596.6087963,1242.683893,571.2784083,781.4983947,890.8670524,2624.142674,5605.217996,870.9274656,290.6699404,403.8453551,1666.22411,1145.279614,1108.644936,367.2374087,921.915749,612.9687054,105.2562204,470.8557759
813.6296_11.14,11.14,872.3901722,590.6716278,348.8814535,1571.597571,289.303775,4661.399095,115.0358293,425.8102882,1403.596514,1444.182785,422.1896655,567.9861397,1049.230184,522.5088346,851.1422047,557.8459289,686.2721871,303.1736184,819.7692095,440.0262056
815.5684_7.16,7.16,237.9646239,724.3670853,504.5110379,916.5796268,285.4640206,741.6420955,1001.719147,623.2087943,9256.749257,690.195156,423.6029692,442.2530794,2085.553702,673.4378139,2107.668116,354.6029336,386.3355509,117.9922294,165.4822207,135.8566034
815.5698_6.61,6.608,358.292835,354.4898956,373.2218731,1082.462671,377.4745871,1352.543222,417.4622852,428.4386414,434.2398742,553.562397,425.5210568,390.6827944,1578.572227,357.1476917,1695.118932,420.7276837,367.7016628,698.912048,1150.98493,349.7577514
815.5826_9.55,9.548,440.0000099,847.7434854,1042.270291,477.8129351,280.6183839,1523.84845,107.1488054,420.5928047,1678.713191,591.6257462,722.0071441,566.8275251,488.6212494,790.0769518,965.7658433,1207.904008,428.8483544,497.2181301,539.7622298,249.0431564
817.5838_7.56,7.556,312.8556507,752.5702665,419.0213409,1088.702549,339.8053203,3481.177192,927.849931,676.7647427,13585.89497,1309.943123,619.3782949,507.5224372,3404.525977,1091.177543,4611.204336,524.8843741,521.4031062,231.2939671,190.2316526,171.3395071
817.5841_7.11,7.105,887.687395,146.2856425,259.8798804,933.7448225,177.138824,5053.56338,716.0498716,553.1172922,3696.482087,557.1866046,785.7456426,245.1353373,1498.262594,214.6115182,3387.289925,1160.898932,685.1595328,1062.595193,1013.012251,266.155352
817.5992_9.32,9.324,818.6127128,1278.619597,1454.913759,1021.975356,715.5861335,4046.740917,197.2498776,526.372721,1149.321055,721.352499,1219.829745,555.556174,726.3164219,804.7477473,1204.497539,1560.21398,417.1760796,667.3348062,648.5727427,542.9466536
818.5855_7.19,7.192,195.8644919,207.9041279,118.7728396,275.9053898,175.5792565,1349.266321,215.4648076,203.6924083,166.255417,152.7242607,146.7558226,216.637138,375.8020689,115.2836898,1605.06454,175.4591148,121.6398348,194.5901262,120.4051971,124.1501999
819.5178_8.85,8.854,2017.219942,1494.98732,1716.302363,937.5269036,588.3304267,1290.179639,1152.934801,1239.400674,3191.533887,2639.557338,1538.052212,632.7862469,1471.338794,1190.010524,2210.824209,1761.380336,1455.149884,1499.450074,1307.270209,606.7064016
819.5397_7.12,7.123,454.3417915,83.06230593,81.38176726,846.6039654,105.0080696,326.2946028,525.4492465,196.6462456,394.342037,358.6142071,421.335462,80.56585235,1384.030964,75.61032931,636.5835949,212.8349668,161.7592412,669.9223748,474.8631585,85.99599253
821.5573_7.16,7.163,5588.157412,1544.676618,2352.791879,11320.11663,3908.136647,16389.74515,8631.220371,2039.202784,3118.220097,9461.433951,3803.224683,3409.153574,8425.388789,1460.190922,4431.149124,1849.90568,1797.785853,6148.835059,5330.493905,1995.464951
821.5626_7.13,7.131,395.2950129,1421.368529,1028.681601,924.675098,2518.340546,273.9367151,8149.497657,1182.547934,136.2079427,1971.511252,3621.516869,1149.22895,327.9604112,1069.438304,550.7880346,537.5937901,1124.038108,516.362347,2322.392441,1122.545163
823.5135_5.14,5.136,778.350478,768.2205802,1049.328901,140.941203,1045.703431,35.57648831,534.7510361,1105.6505,1030.751425,1625.773824,1036.771437,418.0002302,271.7608129,253.5864068,663.1246215,1416.563518,518.6676803,1347.375899,31.33221713,313.6584572
823.5488_9.99,9.994,1809.776426,698.0541987,567.6141699,775.6418597,562.4112181,3170.636859,389.7571566,1769.552705,1690.653083,1934.09729,1449.519559,750.00289,1621.516994,1158.177457,1391.114846,2855.529397,1305.46787,723.7351895,2455.120721,1002.359325
823.5702_7.63,7.63,73.21022484,33.00129509,34.55532591,88.94712058,62.14216393,1142.802849,174.4600985,43.53489368,448.5563234,220.4217768,256.6741226,66.44889896,1427.334071,54.31085308,1507.575095,157.0821616,48.10538663,282.1825283,197.6311212,34.84550455
823.5736_7.25,7.245,1057.118735,339.3901783,600.9474365,1936.93937,1217.002402,2060.969764,3689.114229,707.4071581,4321.288982,925.3578953,710.1853612,909.2802286,4168.768734,291.159895,593.7600814,1574.787597,576.6602555,1650.026582,2679.556155,603.4537289
823.5788_7.27,7.273,851.5594112,322.5798633,356.5802666,1198.740369,951.4911368,237.0298033,2027.837248,335.3435874,864.4754495,995.0207813,662.3499851,674.4245223,1522.253444,111.4532771,377.6838688,1573.97254,687.2949192,746.6042682,2679.556155,767.7253401
825.5883_8.01,8.007,827.2983091,234.2002847,67.45871269,864.553607,286.7677759,1781.389169,538.3705351,137.024549,1874.902899,1766.444749,357.8638915,203.4536046,583.5566176,99.62713785,919.4922473,642.8637343,75.17372847,642.8386888,415.8283909,67.59371322
825.5932_7.74,7.744,796.2128877,171.0322904,391.71968,304.8099112,119.4260617,2138.212574,291.9211569,307.9066946,856.901112,1054.313646,290.9377764,391.5156499,359.6927217,182.1767259,538.8369416,301.8882041,168.7773346,261.7953797,469.8920965,70.29159746
827.5294_6.74,6.735,265.9304322,122.0714272,333.8029797,1331.31225,67.79164477,1951.16969,506.8996358,126.0084136,3361.319465,583.445572,288.7750612,146.57163,1443.142216,121.8072377,2819.45154,222.091742,199.2580452,182.497926,99.37443448,84.14719967
